SeqNum,UtcDate,UtcTime,AcqTime,PDOP,Long,Lat,Alt.m.,TotCount.cps.,Potassium...,Uranium.ppm.,Thorium.ppm.,UpDet.cps.,X.meters.,X.meters..1,xy
72545,19/3/2024,1:05:15,999992,2.09289,149.8876957,-30.2602629,300.6118,1586.2833,3.64983,1.24443,13.27254,6.00486,300.635,100,TRUE
72546,19/3/2024,1:05:16,999993,2.09282,149.8877036,-30.2602433,300.431,1564.10739,3.80885,0.6605,11.5465,5.00354,300.454,100,TRUE
72547,19/3/2024,1:05:17,999992,2.09275,149.8877129,-30.2602205,300.8906,1619.98657,1.92083,0.56712,29.42311,8.00487,300.913,100,TRUE
72548,19/3/2024,1:05:18,999993,2.3991,149.8877208,-30.2602011,300.7397,1611.8188,2.67719,-1.56056,15.35485,3.00152,300.763,100,TRUE
72549,19/3/2024,1:05:19,999993,2.0926,149.8877301,-30.2601825,300.3666,1556.94662,3.09802,1.18713,7.91504,5.00304,300.389,100,TRUE
72550,19/3/2024,1:05:20,999992,2.09253,149.8877395,-30.2601623,300.6042,1616.63118,2.14135,0.13409,15.18224,5.00505,300.627,100,TRUE
72551,19/3/2024,1:05:21,999993,2.09246,149.8877482,-30.2601416,300.4223,1588.12439,2.37863,2.03449,7.82532,6.00425,300.445,100,TRUE
72552,19/3/2024,1:05:22,999993,2.09239,149.8877564,-30.2601225,300.0447,1581.80356,3.72139,0.076550000000000007,9.81958,4.00203,300.067,100,TRUE
72553,19/3/2024,1:05:23,999992,2.09231,149.8877644,-30.2601016,300.2217,1588.6029,2.5898,4.8979,11.0968,10.0101,300.245,100,TRUE
72554,19/3/2024,1:05:24,999993,2.09224,149.8877728,-30.2600784,300.4403,1655.5099,3.82567,1.50641,11.45014,6.00185,300.463,100,TRUE
72555,19/3/2024,1:05:25,999992,2.09217,149.8877808,-30.2600555,301.1997,1526.62439,2.67346,0.92324,9.72763,5.00205,301.222,100,TRUE
72556,19/3/2024,1:05:26,999993,2.09209,149.8877893,-30.2600385,300.7427,1579.96062,3.61324,1.13038,2.56072,4.00243,300.766,100,TRUE
72557,19/3/2024,1:05:27,999993,2.09202,149.8877976,-30.2600228,300.104,1644.50651,4.23785,-2.55718,27.96191,4.00123,300.127,100,TRUE
72558,19/3/2024,1:05:28,999993,2.09195,149.8878042,-30.2600054,299.7376,1622.82439,3.4673,4.95146,16.44376,11.00559,299.76,100,TRUE
72559,19/3/2024,1:05:29,999992,2.13022,149.8878106,-30.2599884,300.383,1667.84894,2.65185,4.04779,11.18073,9.00458,300.406,100,TRUE
72560,19/3/2024,1:05:30,999993,2.0918,149.8878159,-30.2599696,301.3294,1614.14281,3.11566,0.45381,18.71656,6.00425,301.352,100,TRUE
72561,19/3/2024,1:05:31,999992,2.09172,149.8878232,-30.2599535,301.8902,1590.28654,3.09871,2.67532,14.90639,8.00648,301.913,100,TRUE
72562,19/3/2024,1:05:32,999993,2.09165,149.8878325,-30.2599347,302.2724,1627.15202,2.88003,3.20179,11.27422,8.00567,302.295,100,TRUE
72563,19/3/2024,1:05:33,999992,2.09157,149.8878371,-30.2599161,302.7971,1602.45663,3.73689,1.82847,14.99891,7.00637,302.82,100,TRUE
72564,19/3/2024,1:05:34,999993,2.16156,149.8878442,-30.2599012,303.307,1506.06629,3.85389,-1.03369,11.72802,3.00213,303.33,100,TRUE
72565,19/3/2024,1:05:35,999992,2.16155,149.8878512,-30.2598857,303.5834,1542.78373,2.07658,2.46742,22.06977,9.00457,303.606,100,TRUE
72566,19/3/2024,1:05:36,999993,2.09134,149.887857,-30.2598675,303.7906,1564.63837,2.62723,1.03671,20.43411,7.00286,303.813,100,TRUE
72567,19/3/2024,1:05:37,999993,2.09127,149.8878646,-30.2598504,303.9539,1580.11872,2.77609,4.83923,5.73784,9.00638,303.977,100,TRUE
72568,19/3/2024,1:05:38,999993,2.09119,149.8878698,-30.2598316,303.9584,1605.13644,3.49119,4.89598,11.09269,10.00709,303.981,100,TRUE
72569,19/3/2024,1:05:39,999992,2.09111,149.8878764,-30.2598137,303.98630000000003,1587.12527,3.89088,0.66051,11.54651,5.00355,304.009,100,TRUE
72570,19/3/2024,1:05:40,999993,2.09104,149.8878822,-30.2597959,304.7628,1553.78932,3.36562,-0.45024,13.44927,4.00203,304.786,100,TRUE
72571,19/3/2024,1:05:41,999992,2.16147,149.8878852,-30.259782,305.178,1599.97438,2.72835,0.39687,13.36013,5.00305,305.201,100,TRUE
72572,19/3/2024,1:05:42,999993,2.09088,149.887889,-30.2597622,305.2766,1599.8111,3.30209,0.39668,13.35851,5.00254,305.299,100,TRUE
72573,19/3/2024,1:05:43,999992,2.0908,149.8878932,-30.25974,305.7926,1605.45936,3.33131,0.92443,9.73376,5.00455,305.815,100,TRUE
72574,19/3/2024,1:05:44,999993,2.09073,149.8878989,-30.2597199,306.2143,1505.36687,3.80386,-1.50383,20.71794,4.00364,306.237,100,TRUE
72575,19/3/2024,1:05:45,999992,2.09065,149.887904,-30.2596976,306.8759,1533.78069,2.519,0.60334,6.1899,4.00204,306.899,100,TRUE
72576,19/3/2024,1:05:46,999993,2.09057,149.887911,-30.2596753,307.5552,1703.20587,3.01171,2.09125,13.18018,7.00496,307.578,100,TRUE
72577,19/3/2024,1:05:47,999992,2.09049,149.8879186,-30.2596522,308.6283,1560.41842,3.23659,3.72973,7.64585,8.00728,308.651,100,TRUE
72578,19/3/2024,1:05:48,999993,2.09041,149.8879263,-30.2596309,308.5573,1550.94297,3.02405,-0.71356,15.26589,4.00243,308.58,100,TRUE
72579,19/3/2024,1:05:49,999993,2.09033,149.8879369,-30.2596094,307.1115,1514.22349,2.56952,-0.5067,8.09867,3.00243,307.134,100,TRUE
72580,19/3/2024,1:05:50,999992,2.09025,149.8879474,-30.2595867,306.5663,1614.49888,3.64201,-2.4073,15.44202,2.00062,306.589,100,TRUE
72581,19/3/2024,1:05:51,999993,2.09017,149.8879599,-30.2595672,305.6764,1588.12439,3.02902,-1.61734,10.00357,2.00142,305.699,100,TRUE
72582,19/3/2024,1:05:52,999993,2.09009,149.8879694,-30.2595491,304.2588,1661.17611,4.05954,2.73165,20.25948,9.00638,304.282,100,TRUE
72583,19/3/2024,1:05:53,999992,2.09001,149.8879789,-30.2595326,303.5176,1504.46488,3.50232,2.08983,13.17391,7.00216,303.54,100,TRUE
72584,19/3/2024,1:05:54,999993,2.08993,149.8879896,-30.2595176,302.4936,1564.26393,3.06634,1.56466,16.81253,7.00566,302.516,100,TRUE
72585,19/3/2024,1:05:55,999992,2.08985,149.888,-30.2595065,301.5276,1575.32924,2.35878,2.67283,14.89593,8.00167,301.55,100,TRUE
72586,19/3/2024,1:05:56,999993,2.08977,149.8880109,-30.2594909,301.2259,1577.74814,3.32861,4.89853,11.09815,10.01109,301.249,100,TRUE
72587,19/3/2024,1:05:57,999992,2.08969,149.888022,-30.2594748,301.1473,1572.11463,3.67135,-1.88078,11.81879,2.00142,301.17,100,TRUE
72588,19/3/2024,1:05:58,999993,2.0896,149.888033,-30.2594575,301.1076,1543.7827,3.44762,-0.45024,13.44925,4.00203,301.13,100,TRUE
72589,19/3/2024,1:05:59,999992,2.08952,149.8880418,-30.2594399,301.2561,1588.49084,2.98144,-1.50381,20.70401,4.00124,301.279,100,TRUE
72590,19/3/2024,1:06:00,999993,2.08944,149.8880454,-30.2594194,301.9429,1616.82135,2.7835,2.93746,13.0863,8.00407,301.966,100,TRUE
72591,19/3/2024,1:06:01,999992,3.84326,149.8880506,-30.2593997,303.4462,1534.93478,2.46259,-0.54331,31.32889,7.00427,303.469,100,TRUE
72592,19/3/2024,1:06:02,999993,2.08927,149.8880562,-30.2593802,303.5632,1564.42049,4.90278,-1.88087,11.82165,2.00182,303.586,100,TRUE
72593,19/3/2024,1:06:03,999992,2.08919,149.8880654,-30.2593595,303.2753,1696.52423,2.18924,0.50978,24.0608,7.00216,303.298,100,TRUE
72594,19/3/2024,1:06:04,999993,2.08911,149.8880749,-30.259336,303.2685,1661.34236,2.7394,4.63315,12.90944,10.00809,303.291,100,TRUE
72595,19/3/2024,1:06:05,999992,2.08902,149.8880843,-30.259314,302.6548,1608.81728,2.9429,2.35393,11.3622,7.00356,302.678,100,TRUE
72596,19/3/2024,1:06:06,999993,2.08894,149.8880925,-30.2592891,302.5345,1604.29627,2.92881,0.51077,24.07408,7.00566,302.557,100,TRUE
72597,19/3/2024,1:06:07,999992,2.08886,149.8881017,-30.2592656,302.6082,1647.16784,2.05053,2.0345,7.82533,6.00426,302.631,100,TRUE
72598,19/3/2024,1:06:08,999993,2.08877,149.8881095,-30.2592397,303.1287,1598.65225,2.69879,-3.1975,20.88778,2.00082,303.152,100,TRUE
72599,19/3/2024,1:06:09,999992,2.08869,149.8881188,-30.2592178,302.5553,1556.57058,3.33048,-0.65649,20.6295,5.00505,302.578,100,TRUE
72600,19/3/2024,1:06:10,999993,2.0886,149.8881286,-30.2591966,302.4727,1523.62164,2.63305,3.20039,11.27007,8.00327,302.496,100,TRUE
72601,19/3/2024,1:06:11,999992,2.08852,149.8881367,-30.2591755,303.9805,1594.13024,3.28091,3.522,14.81388,9.00639,304.003,100,TRUE
72602,19/3/2024,1:06:12,999993,2.08843,149.8881464,-30.2591515,304.2092,1556.25746,2.51523,1.5079,11.45713,6.00485,304.232,100,TRUE
72603,19/3/2024,1:06:13,999992,2.08835,149.888158,-30.2591301,304.4277,1623.50166,3.0369,-0.45045,13.44609,4.00124,304.45,100,TRUE
72604,19/3/2024,1:06:14,999993,2.08826,149.8881684,-30.2591128,303.7365,1583.64613,2.3951,-0.18698,11.63301,4.00163,303.759,100,TRUE
72605,19/3/2024,1:06:15,999992,2.16088,149.8881804,-30.2590957,302.9547,1625.31488,3.22579,0.98095,15.08793,6.00486,302.977,100,TRUE
72606,19/3/2024,1:06:16,999993,2.08809,149.888188,-30.2590777,302.0339,1544.4757,2.82447,3.72661,7.63974,8.00246,302.057,100,TRUE
72607,19/3/2024,1:06:17,999992,2.088,149.8881951,-30.2590599,301.4605,1590.1274,2.97713,6.53343,5.55632,11.0078,301.483,100,TRUE
72608,19/3/2024,1:06:18,999993,2.08791,149.888202,-30.2590394,301.4297,1519.16255,3.19212,2.9357,13.08004,8.00086,301.453,100,TRUE
72609,19/3/2024,1:06:19,999992,2.08783,149.88820810000001,-30.2590203,300.9507,1652.51063,2.23666,3.46327,9.45423,8.00247,300.973,100,TRUE
72610,19/3/2024,1:06:20,999993,2.08774,149.8882156,-30.2590015,300.0601,1635.15769,3.59394,-1.29714,13.54322,3.00213,300.083,100,TRUE
72611,19/3/2024,1:06:21,999992,2.08765,149.8882193,-30.2589831,299.6438,1666.51477,2.58083,0.66221,11.55778,5.00756,299.667,100,TRUE
72612,19/3/2024,1:06:22,999993,2.08757,149.8882244,-30.2589636,299.2133,1577.80152,2.37346,2.93746,13.0863,8.00407,299.236,100,TRUE
72613,19/3/2024,1:06:23,999992,2.08748,149.8882282,-30.2589451,298.8614,1635.99632,2.83227,0.24695,25.88381,7.00427,298.884,100,TRUE
72614,19/3/2024,1:06:24,999993,2.08739,149.8882347,-30.2589259,298.4899,1603.45594,4.13443,3.14596,5.92105,7.00636,298.513,100,TRUE
72615,19/3/2024,1:06:25,999992,2.0873,149.8882416,-30.2589056,298.0921,1542.4766299999999,2.45371,-0.13037,16.98433,5.00155,298.115,100,TRUE
72616,19/3/2024,1:06:26,999993,2.08721,149.8882522,-30.2588863,297.289,1685.36177,3.8913,0.66072,11.5479,5.00404,297.312,100,TRUE
72617,19/3/2024,1:06:27,999992,2.08712,149.8882617,-30.258866,296.8498,1642.8362,3.92238,3.25761,16.62526,9.00458,296.873,100,TRUE
72618,19/3/2024,1:06:28,999993,2.08703,149.8882739,-30.2588438,296.394,1579.96062,2.51465,1.5073,11.45434,6.00365,296.417,100,TRUE
72619,19/3/2024,1:06:29,999992,2.08694,149.888285,-30.2588255,295.8097,1641.32783,2.19513,1.09448,25.79872,8.00648,295.832,100,TRUE
72620,19/3/2024,1:06:30,999993,2.08685,149.8882958,-30.2588055,294.9263,1598.45139,3.52656,0.4542,18.72081,6.00545,294.949,100,TRUE
72621,19/3/2024,1:06:31,999992,2.08676,149.8883087,-30.2587904,294.2558,1597.13237,2.47333,0.71726,16.90137,6.00426,294.279,100,TRUE
72622,19/3/2024,1:06:32,999993,2.08667,149.8883175,-30.2587721,293.8593,1556.41322,2.33755,2.73249,20.26404,9.00818,293.882,100,TRUE
72623,19/3/2024,1:06:33,999992,2.08658,149.8883278,-30.2587553,293.8131,1636.81523,3.00501,5.48242,12.8233,11.01221,293.836,100,TRUE
72624,19/3/2024,1:06:34,999993,2.08649,149.8883374,-30.2587389,293.5829,1603.61645,3.32243,1.24497,13.27568,6.00605,293.606,100,TRUE
72625,19/3/2024,1:06:35,999992,2.12719,149.8883468,-30.2587229,292.6798,1542.40204,3.62128,-2.3511,20.80874,3.00273,292.703,100,TRUE
72626,19/3/2024,1:06:36,999993,2.08631,149.8883553,-30.2587024,292.4103,1561.63715,1.73909,1.30008,18.61945,7.00286,292.433,100,TRUE
72627,19/3/2024,1:06:37,999992,2.08622,149.8883651,-30.2586826,292.1436,1516.2266299999999,2.96582,-0.77017,9.91407,3.00243,292.166,100,TRUE
72628,19/3/2024,1:06:38,999993,2.08613,149.88837470000001,-30.2586625,292.4641,1667.84727,3.0838,2.41068,16.71598,8.00407,292.487,100,TRUE
72629,19/3/2024,1:06:39,999992,2.08603,149.8883831,-30.2586444,291.5331,1605.33552,2.19943,1.76943,9.63446,6.00125,291.556,100,TRUE
72630,19/3/2024,1:06:40,999992,2.08594,149.8883919,-30.258626,291.2866,1583.28087,2.77983,2.35508,11.36638,7.00567,291.309,100,TRUE
72631,19/3/2024,1:06:41,999993,2.08585,149.8883999,-30.2586074,291.7538,1556.94662,3.26548,-1.29715,13.54162,3.00183,291.777,100,TRUE
72632,19/3/2024,1:06:42,999992,2.08576,149.8884085,-30.2585873,292.5871,1649.66451,3.37673,0.71792,16.90721,6.00606,292.61,100,TRUE
72633,19/3/2024,1:06:43,999992,2.08566,149.8884181,-30.2585683,292.8905,1632.83111,2.88862,4.36793,14.71967,10.00509,292.913,100,TRUE
72634,19/3/2024,1:06:44,999993,2.08557,149.8884273,-30.2585478,292.8252,1597.29061,3.35526,5.42357,7.46328,10.00809,292.848,100,TRUE
72635,19/3/2024,1:06:45,999992,2.08548,149.8884379,-30.2585294,292.8701,1564.26549,2.94971,6.00728,9.18791,11.00891,292.893,100,TRUE
72636,19/3/2024,1:06:46,999993,2.08538,149.888448,-30.2585099,292.6746,1625.66327,3.68058,2.35355,11.36081,7.00286,292.697,100,TRUE
72637,19/3/2024,1:06:47,999992,2.08529,149.8884571,-30.2584914,292.5531,1551.09973,3.13877,1.88456,20.35027,8.00568,292.576,100,TRUE
72638,19/3/2024,1:06:48,999993,2.0852,149.8884654,-30.2584735,292.5785,1555.8795,3.5058,2.09303,13.18804,7.00847,292.601,100,TRUE
72639,19/3/2024,1:06:49,999992,2.0851,149.8884741,-30.2584555,292.7649,1590.28654,2.99013,3.72921,7.64483,8.00648,292.788,100,TRUE
72640,19/3/2024,1:06:50,999993,2.08501,149.8884808,-30.2584379,292.9719,1558.79187,4.04822,-1.50382,20.70864,4.00203,292.995,100,TRUE
72641,19/3/2024,1:06:51,999992,2.12643,149.888489,-30.258421,293.0178,1485.49887,2.73883,0.07732,9.82577,4.00404,293.041,100,TRUE
72642,19/3/2024,1:06:52,999993,2.08482,149.8884956,-30.2584029,293.1502,1609.78364,2.58546,5.80275,16.36435,12.01331,293.173,100,TRUE
72643,19/3/2024,1:06:53,999992,2.08472,149.8885049,-30.2583852,293.1401,1524.38567,3.25852,0.60417,6.19339,4.00364,293.163,100,TRUE
72644,19/3/2024,1:06:54,999992,2.08463,149.8885137,-30.2583679,293.155,1581.96342,2.51346,-1.56057,15.35666,3.00183,293.178,100,TRUE
72645,19/3/2024,1:06:55,999993,2.08453,149.8885229,-30.2583497,293.226,1555.10101,3.41601,-0.07308,22.34697,6.00425,293.249,100,TRUE
72646,19/3/2024,1:06:56,999992,2.08443,149.8885326,-30.258331600000002,292.9482,1558.4166,2.93497,2.67573,14.90813,8.00728,292.971,100,TRUE
72647,19/3/2024,1:06:57,999992,2.08434,149.8885419,-30.2583138,292.8702,1592.28816,2.62261,-2.61449,22.62179,3.00243,292.893,100,TRUE
72648,19/3/2024,1:06:58,999993,2.08424,149.8885507,-30.2582942,293.2168,1553.09959,2.60741,4.25558,4.01339,8.00567,293.24,100,TRUE
72649,19/3/2024,1:06:59,999992,2.08414,149.8885596,-30.2582729,292.6756,1559.63789,3.01071,2.09018,13.17548,7.00286,292.698,100,TRUE
72650,19/3/2024,1:07:00,999993,2.08405,149.8885698,-30.2582525,292.3822,1576.79944,3.09767,1.18686,7.91399,5.00254,292.405,100,TRUE
72651,19/3/2024,1:07:01,999992,2.08395,149.8885757,-30.2582314,293.1346,1624.82704,2.83316,1.82715,14.9919,7.00356,293.157,100,TRUE
72652,19/3/2024,1:07:02,999993,2.08385,149.8885838,-30.2582105,293.2101,1546.78577,1.95416,3.2576,16.62524,9.00457,293.233,100,TRUE
72653,19/3/2024,1:07:03,999992,2.08375,149.8885919,-30.2581919,293.3156,1639.32621,3.70874,1.30119,18.62794,7.00567,293.338,100,TRUE
72654,19/3/2024,1:07:04,999993,2.08366,149.888599,-30.2581751,293.4687,1638.65176,3.83785,2.67614,14.90986,8.00807,293.492,100,TRUE
72655,19/3/2024,1:07:05,999992,2.08356,149.8886086,-30.2581555,293.6506,1522.07915,3.92907,3.93538,0.47374,7.00497,293.673,100,TRUE
72656,19/3/2024,1:07:06,999992,2.08346,149.8886174,-30.2581361,293.7105,1502.76491,2.91054,1.24361,13.2678,6.00306,293.733,100,TRUE
72657,19/3/2024,1:07:07,999992,2.08336,149.8886251,-30.2581185,293.7995,1615.14514,3.0487,3.78545,12.99868,9.00639,293.822,100,TRUE
72658,19/3/2024,1:07:08,999993,2.08326,149.8886328,-30.2580994,294.0724,1602.97461,2.73879,3.14458,5.91851,7.00426,294.095,100,TRUE
72659,19/3/2024,1:07:09,999992,2.08316,149.8886416,-30.2580799,294.0581,1595.33342,2.72487,8.91959,17.79881,16.00334,294.081,100,TRUE
72660,19/3/2024,1:07:10,999993,2.08306,149.8886489,-30.2580601,294.3184,1577.59021,3.12133,-0.44973,13.45726,4.00404,294.341,100,TRUE
72661,19/3/2024,1:07:11,999992,3.8636,149.8886544,-30.2580401,295.5355,1608.46209,3.67215,-0.39307,18.81161,5.00455,295.558,100,TRUE
72662,19/3/2024,1:07:12,999992,2.08286,149.8886609,-30.2580207,296.4211,1542.24768,3.20387,2.61856,9.55099,7.00567,296.444,100,TRUE
72663,19/3/2024,1:07:13,999992,2.08276,149.8886693,-30.2579999,296.6929,1543.78579,1.80865,2.61733,9.54737,7.00356,296.716,100,TRUE
72664,19/3/2024,1:07:14,999993,2.08266,149.8886753,-30.2579808,297.3851,1607.13785,3.66209,-0.07308,22.34697,6.00425,297.408,100,TRUE
72665,19/3/2024,1:07:15,999992,2.08256,149.8886804,-30.2579615,297.8103,1554.78983,2.75457,-2.1441,13.63075,2.00102,297.833,100,TRUE
72666,19/3/2024,1:07:16,999993,2.08246,149.888685,-30.2579426,298.6721,1553.78932,3.96399,2.56058,4.19357,6.00305,298.695,100,TRUE
72667,19/3/2024,1:07:17,999992,2.08236,149.8886885,-30.2579211,299.82,1579.64608,3.21972,1.88356,20.3434,8.00327,299.843,100,TRUE
72668,19/3/2024,1:07:18,999993,2.0822600000000002,149.8886931,-30.2578973,301.0089,1555.41231,3.15454,5.21752,14.63578,11.01,301.032,100,TRUE
72669,19/3/2024,1:07:19,999992,2.08216,149.8886998,-30.2578758,302.1431,1621.66326,3.02338,-0.71371,15.26235,4.00164,302.166,100,TRUE
72670,19/3/2024,1:07:20,999992,2.08206,149.8887036,-30.2578546,303.1677,1605.81736,3.84038,1.7704,9.63811,6.00306,303.19,100,TRUE
72671,19/3/2024,1:07:21,999992,3.86555,149.8887111,-30.257832,303.9722,1516.53018,3.356,5.42495,7.46529,10.0101,303.995,100,TRUE
72672,19/3/2024,1:07:22,999993,2.08185,149.8887169,-30.2578124,304.3908,1531.31851,2.92564,-2.55707,27.95886,4.00083,304.414,100,TRUE
72673,19/3/2024,1:07:23,999992,2.08175,149.8887251,-30.2577905,305.2352,1643.00059,2.66944,1.82748,14.99365,7.00427,305.258,100,TRUE
72674,19/3/2024,1:07:24,999993,2.08165,149.8887322,-30.2577716,306.0633,1571.95575,2.79186,1.03721,20.43871,7.00426,306.086,100,TRUE
72675,19/3/2024,1:07:25,999992,2.08154,149.8887399,-30.2577527,307.0164,1632.1572,2.76564,2.09125,13.1802,7.00497,307.039,100,TRUE
72676,19/3/2024,1:07:26,999992,2.08144,149.8887474,-30.2577327,307.087,1588.64976,2.84088,-0.0735,22.33953,6.00246,307.11,100,TRUE
72677,19/3/2024,1:07:27,999993,2.08134,149.8887584,-30.2577124,306.688,1491.05567,2.88345,0.71726,16.90135,6.00425,306.711,100,TRUE
72678,19/3/2024,1:07:28,999992,2.12462,149.8887673,-30.2576933,306.4104,1568.26873,3.06755,3.1455,5.92021,7.00567,306.433,100,TRUE
72679,19/3/2024,1:07:29,999992,2.12457,149.8887781,-30.2576741,305.695,1533.08696,2.47453,3.78545,12.99868,9.00639,305.718,100,TRUE
72680,19/3/2024,1:07:30,999993,2.08102,149.8887895,-30.2576518,305.32,1535.47293,2.62352,2.03309,7.82118,6.00185,305.343,100,TRUE
72681,19/3/2024,1:07:31,999992,2.08092,149.8888031,-30.2576301,304.7537,1600.97499,2.14377,-0.86348,27.78959,6.00366,304.777,100,TRUE
72682,19/3/2024,1:07:32,999993,2.08082,149.8888153,-30.2576086,304.1073,1478.34233,3.04013,4.10676,16.54213,10.00909,304.13,100,TRUE
72683,19/3/2024,1:07:33,999992,2.08071,149.8888292,-30.2575869,303.6269,1536.47477,2.06463,6.8503,9.09133,12.00371,303.65,100,TRUE
72684,19/3/2024,1:07:34,999992,2.08061,149.888841,-30.2575655,302.8916,1553.25658,2.97506,0.39725,13.36331,5.00405,302.914,100,TRUE
72685,19/3/2024,1:07:35,999992,2.0805,149.8888496,-30.2575435,303.0031,1554.56856,3.67598,-2.87824,24.44258,3.00303,303.026,100,TRUE
72686,19/3/2024,1:07:36,999993,2.0804,149.8888612,-30.2575185,303.3795,1587.28252,3.73186,1.24442,13.27252,6.00485,303.402,100,TRUE
72687,19/3/2024,1:07:37,999992,2.08029,149.8888702,-30.2574903,304.1056,1466.59984,2.25199,6.7944,3.73924,11.0045,304.128,100,TRUE
72688,19/3/2024,1:07:38,999993,2.08018,149.8888771,-30.2574649,305.3239,1509.16148,3.39647,0.65922,11.53804,5.00054,305.347,100,TRUE
72689,19/3/2024,1:07:39,999992,2.08008,149.8888848,-30.2574387,306.1498,1598.13308,2.46065,3.522,14.81388,9.00639,306.173,100,TRUE
72690,19/3/2024,1:07:40,999992,2.07997,149.8888935,-30.2574134,307.2529,1445.30207,3.51118,1.76943,9.63446,6.00125,307.276,100,TRUE
72691,19/3/2024,1:07:41,999992,2.07986,149.8889024,-30.2573929,307.7771,1520.22987,2.64231,-0.18646,11.63869,4.00324,307.8,100,TRUE
72692,19/3/2024,1:07:42,999993,2.07976,149.8889089,-30.2573697,308.5116,1518.6196,2.8063,4.3673400000000004,14.71793,10.00408,308.534,100,TRUE
72693,19/3/2024,1:07:43,999992,2.07965,149.8889166,-30.2573408,309.8157,1602.49517,2.59236,3.98995,5.82526,8.00247,309.838,100,TRUE
72694,19/3/2024,1:07:44,999992,2.07954,149.8889275,-30.2573175,310.3716,1591.28735,2.84679,-0.97688,17.08486,4.00324,310.394,100,TRUE
72695,19/3/2024,1:07:45,999993,2.07943,149.8889395,-30.2572943,310.7301,1523.53572,2.24652,1.56527,16.8164,7.00706,310.753,100,TRUE
72696,19/3/2024,1:07:46,999992,2.07933,149.8889492,-30.2572679,311.826,1544.40386,2.9026,1.56497,16.81448,7.00637,311.849,100,TRUE
72697,19/3/2024,1:07:47,999992,2.07922,149.8889601,-30.2572445,312.6844,1593.76749,2.93563,2.67656,14.91162,8.00888,312.707,100,TRUE
72698,19/3/2024,1:07:48,999993,2.07911,149.888971,-30.257219,313.3884,1609.97887,3.94935,0.71704,16.89941,6.00365,313.411,100,TRUE
72699,19/3/2024,1:07:49,999992,2.079,149.8889797,-30.2571965,314.0038,1561.88832,2.03324,1.18873,7.92132,5.00605,314.027,100,TRUE
72700,19/3/2024,1:07:50,999992,2.07889,149.8889884,-30.257175,313.755,1532.93356,1.79739,8.49007,3.55899,13.00792,313.778,100,TRUE
72701,19/3/2024,1:07:51,999992,2.07878,149.889,-30.2571569,312.964,1616.9549,3.08964,-0.07238,22.35945,6.00726,312.987,100,TRUE
72702,19/3/2024,1:07:52,999993,2.07868,149.8890129,-30.2571394,311.0947,1586.12298,3.29237,-0.86342,27.79259,6.00425,311.117,100,TRUE
72703,19/3/2024,1:07:53,999992,2.07857,149.8890236,-30.2571227,309.528,1538.47539,2.44687,4.83671,5.73454,9.00278,309.551,100,TRUE
72704,19/3/2024,1:07:54,999992,2.07846,149.8890344,-30.2571046,308.2546,1528.31942,3.14969,-0.92045,22.42527,5.00105,308.277,100,TRUE
72705,19/3/2024,1:07:55,999992,2.07835,149.8890454,-30.2570917,306.6918,1630.97184,3.50581,0.60479,6.19601,4.00484,306.715,100,TRUE
72706,19/3/2024,1:07:56,999993,2.07824,149.8890561,-30.257075,305.582,1527.77611,2.69568,-0.71364,15.26411,4.00203,305.605,100,TRUE
72707,19/3/2024,1:07:57,999992,2.07813,149.889066,-30.2570569,304.449,1469.89517,1.14809,5.00885,21.8,12.00731,304.472,100,TRUE
72708,19/3/2024,1:07:58,999992,2.07802,149.8890759,-30.2570392,303.5705,1563.26468,1.99186,3.46574,9.46022,8.00648,303.593,100,TRUE
72709,19/3/2024,1:07:59,999992,2.07791,149.8890844,-30.2570174,302.855,1468.18776,2.00675,-3.40491,28.06796,3.00243,302.878,100,TRUE
72710,19/3/2024,1:08:00,999993,2.07779,149.8890914,-30.2569948,301.9809,1609.6225,3.06943,6.21553,2.01803,10.01009,302.004,100,TRUE
72711,19/3/2024,1:08:01,999992,2.07768,149.8891025,-30.2569765,301.2288,1583.12243,1.88304,7.49404,16.17529,14.00993,301.252,100,TRUE
72712,19/3/2024,1:08:02,999992,2.07757,149.8891135,-30.2569554,300.5414,1623.50166,2.86486,4.42349,20.06894,11.0034,300.564,100,TRUE
72713,19/3/2024,1:08:03,999993,2.07746,149.8891228,-30.2569367,299.9438,1543.93871,3.54509,2.88115,7.73354,7.00426,299.967,100,TRUE
72714,19/3/2024,1:08:04,999992,2.07735,149.889132,-30.2569177,299.8713,1563.95245,3.22045,0.39687,13.36013,5.00305,299.894,100,TRUE
72715,19/3/2024,1:08:05,999992,2.07724,149.889134,-30.2568998,300.3765,1567.26792,3.11721,2.03485,7.82637,6.00486,300.399,100,TRUE
72716,19/3/2024,1:08:06,999993,2.07712,149.8891368,-30.2568826,301.2883,1598.8106,2.43697,3.57774,20.16416,10.00507,301.311,100,TRUE
72717,19/3/2024,1:08:07,999992,2.12266,149.8891405,-30.2568686,301.9591,1593.33301,2.55852,1.29953,18.61524,7.00146,301.982,100,TRUE
72718,19/3/2024,1:08:08,999992,2.12261,149.8891451,-30.2568573,301.9943,1487.45963,3.23324,0.65965,11.54088,5.00155,302.017,100,TRUE
72719,19/3/2024,1:08:09,999992,2.07679,149.8891513,-30.2568399,302.4433,1564.57866,2.5343,2.3558500000000002,11.36916,7.00707,302.466,100,TRUE
